System,Composition [decimal],Steps [-],Job,Crystallization
Pd-Si,Si0.06,6667,job5,False
Pd-Si,Si0.06,6667,job9,False
Pd-Si,Si0.06,6667,job4,False
Pd-Si,Si0.06,6667,job10,False
Pd-Si,Si0.06,10000,job1,False
Pd-Si,Si0.06,10000,job2,False
Pd-Si,Si0.06,10000,job3,False
Pd-Si,Si0.06,10000,job6,False
Pd-Si,Si0.06,10000,job8,False
Pd-Si,Si0.06,10000,job7,False
Pd-Si,Si0.06,10000,job5,False
Pd-Si,Si0.06,10000,job9,False
Pd-Si,Si0.06,10000,job4,False
Pd-Si,Si0.06,10000,job10,False
Pd-Si,Si0.06,20000,job1,False
Pd-Si,Si0.06,20000,job2,False
Pd-Si,Si0.06,20000,job3,False
Pd-Si,Si0.06,20000,job6,False
Pd-Si,Si0.06,20000,job8,False
Pd-Si,Si0.06,20000,job7,False
Pd-Si,Si0.06,20000,job5,False
Pd-Si,Si0.06,20000,job9,False
Pd-Si,Si0.06,20000,job4,False
Pd-Si,Si0.06,20000,job10,False
Pd-Si,Si0.06,50000,job1,False
Pd-Si,Si0.06,50000,job2,False
Pd-Si,Si0.06,50000,job3,False
Pd-Si,Si0.06,50000,job6,False
Pd-Si,Si0.06,50000,job8,False
Pd-Si,Si0.06,50000,job7,False
Pd-Si,Si0.06,50000,job5,False
Pd-Si,Si0.06,50000,job9,False
Pd-Si,Si0.06,50000,job4,False
Pd-Si,Si0.06,50000,job10,False
Pd-Si,Si0.06,66667,job1,False
Pd-Si,Si0.06,66667,job2,False
Pd-Si,Si0.06,66667,job3,False
Pd-Si,Si0.06,66667,job6,False
Pd-Si,Si0.06,66667,job8,False
Pd-Si,Si0.06,66667,job7,False
Pd-Si,Si0.06,66667,job5,False
Pd-Si,Si0.06,66667,job9,False
Pd-Si,Si0.06,66667,job4,False
Pd-Si,Si0.06,66667,job10,False
Zr-Al,Al0.90,667,job1,False
Zr-Al,Al0.90,667,job2,False
Zr-Al,Al0.90,667,job3,False
Zr-Al,Al0.90,667,job6,False
Zr-Al,Al0.90,667,job8,False
Zr-Al,Al0.90,667,job7,False
Zr-Al,Al0.90,667,job5,False
Zr-Al,Al0.90,667,job9,False
Zr-Al,Al0.90,667,job4,False
Zr-Al,Al0.90,667,job10,False
Zr-Al,Al0.90,1000,job1,False
Zr-Al,Al0.90,1000,job2,False
Zr-Al,Al0.90,1000,job3,False
Zr-Al,Al0.90,1000,job6,False
Zr-Al,Al0.90,1000,job8,False
Zr-Al,Al0.90,1000,job7,False
Zr-Al,Al0.90,1000,job5,False
Zr-Al,Al0.90,1000,job9,False
Zr-Al,Al0.90,1000,job4,False
Zr-Al,Al0.90,1000,job10,False
Zr-Al,Al0.90,5000,job1,False
Zr-Al,Al0.90,5000,job2,False
Zr-Al,Al0.90,5000,job3,False
Zr-Al,Al0.90,5000,job6,False
Zr-Al,Al0.90,5000,job8,False
Zr-Al,Al0.90,5000,job7,False
Zr-Al,Al0.90,5000,job5,False
Zr-Al,Al0.90,5000,job9,False
Zr-Al,Al0.90,5000,job4,False
Zr-Al,Al0.90,5000,job10,False
Zr-Al,Al0.90,2000,job1,False
Zr-Al,Al0.90,2000,job2,False
Zr-Al,Al0.90,2000,job3,False
Zr-Al,Al0.90,2000,job6,False
Zr-Al,Al0.90,2000,job8,False
Zr-Al,Al0.90,2000,job7,False
Zr-Al,Al0.90,2000,job5,False
Zr-Al,Al0.90,2000,job9,False
Zr-Al,Al0.90,2000,job4,False
Zr-Al,Al0.90,2000,job10,False
Zr-Al,Al0.90,6667,job1,False
Zr-Al,Al0.90,6667,job2,False
Zr-Al,Al0.90,6667,job3,False
Zr-Al,Al0.90,6667,job6,False
Zr-Al,Al0.90,6667,job8,False
Zr-Al,Al0.90,6667,job7,False
Zr-Al,Al0.90,6667,job5,False
Zr-Al,Al0.90,6667,job9,False
Zr-Al,Al0.90,6667,job4,False
Zr-Al,Al0.90,6667,job10,False
Zr-Al,Al0.90,10000,job1,False
Zr-Al,Al0.90,10000,job2,False
Zr-Al,Al0.90,10000,job3,False
Zr-Al,Al0.90,10000,job6,False
Zr-Al,Al0.90,10000,job8,False
Zr-Al,Al0.90,10000,job7,False
Zr-Al,Al0.90,10000,job5,False
Zr-Al,Al0.90,10000,job9,False
Zr-Al,Al0.90,10000,job4,False
Zr-Al,Al0.90,10000,job10,False
Zr-Al,Al0.90,20000,job1,False
Zr-Al,Al0.90,20000,job2,False
Zr-Al,Al0.90,20000,job3,False
Zr-Al,Al0.90,20000,job6,False
Zr-Al,Al0.90,20000,job8,False
Zr-Al,Al0.90,20000,job7,False
Zr-Al,Al0.90,20000,job5,False
Zr-Al,Al0.90,20000,job9,False
Zr-Al,Al0.90,20000,job4,False
Zr-Al,Al0.90,20000,job10,False
Zr-Al,Al0.90,50000,job1,False
Zr-Al,Al0.90,50000,job2,False
Zr-Al,Al0.90,50000,job3,False
Zr-Al,Al0.90,50000,job6,False
Zr-Al,Al0.90,50000,job8,False
Zr-Al,Al0.90,50000,job7,False
Zr-Al,Al0.90,50000,job5,False
Zr-Al,Al0.90,50000,job9,False
Zr-Al,Al0.90,50000,job4,False
Zr-Al,Al0.90,50000,job10,False
Zr-Al,Al0.90,66667,job1,False
Zr-Al,Al0.90,66667,job2,False
Zr-Al,Al0.90,66667,job3,False
Zr-Al,Al0.90,66667,job6,False
Zr-Al,Al0.90,66667,job8,False
Zr-Al,Al0.90,66667,job7,False
Zr-Al,Al0.90,66667,job5,False
Zr-Al,Al0.90,66667,job9,False
Zr-Al,Al0.90,66667,job4,False
Zr-Al,Al0.90,66667,job10,False
Zr-Al,Al0.08,667,job1,False
Zr-Al,Al0.08,667,job2,False
Zr-Al,Al0.08,667,job3,False
Zr-Al,Al0.08,667,job6,False
Zr-Al,Al0.08,667,job8,False
Zr-Al,Al0.08,667,job7,False
Zr-Al,Al0.08,667,job5,False
Zr-Al,Al0.08,667,job9,False
Zr-Al,Al0.08,667,job4,False
Zr-Al,Al0.08,667,job10,False
Zr-Al,Al0.08,1000,job1,False
Zr-Al,Al0.08,1000,job2,False
Zr-Al,Al0.08,1000,job3,False
Zr-Al,Al0.08,1000,job6,False
Zr-Al,Al0.08,1000,job8,False
Zr-Al,Al0.08,1000,job7,False
Zr-Al,Al0.08,1000,job5,False
Zr-Al,Al0.08,1000,job9,False
Zr-Al,Al0.08,1000,job4,False
Zr-Al,Al0.08,1000,job10,False
Zr-Al,Al0.08,5000,job1,False
Zr-Al,Al0.08,5000,job2,False
Zr-Al,Al0.08,5000,job3,False
Zr-Al,Al0.08,5000,job6,False
Zr-Al,Al0.08,5000,job8,False
Zr-Al,Al0.08,5000,job7,False
Zr-Al,Al0.08,5000,job5,False
Zr-Al,Al0.08,5000,job9,False
Zr-Al,Al0.08,5000,job4,False
Zr-Al,Al0.08,5000,job10,False
Zr-Al,Al0.08,2000,job1,False
Zr-Al,Al0.08,2000,job2,False
Zr-Al,Al0.08,2000,job3,False
Zr-Al,Al0.08,2000,job6,False
Zr-Al,Al0.08,2000,job8,False
Zr-Al,Al0.08,2000,job7,False
Zr-Al,Al0.08,2000,job5,False
Zr-Al,Al0.08,2000,job9,False
Zr-Al,Al0.08,2000,job4,False
Zr-Al,Al0.08,2000,job10,False
Zr-Al,Al0.08,6667,job1,False
Zr-Al,Al0.08,6667,job2,False
Zr-Al,Al0.08,6667,job3,False
Zr-Al,Al0.08,6667,job6,False
Zr-Al,Al0.08,6667,job8,False
Zr-Al,Al0.08,6667,job7,False
Zr-Al,Al0.08,6667,job5,False
Zr-Al,Al0.08,6667,job9,False
Zr-Al,Al0.08,6667,job4,False
Zr-Al,Al0.08,6667,job10,False
Zr-Al,Al0.08,10000,job1,False
Zr-Al,Al0.08,10000,job2,False
Zr-Al,Al0.08,10000,job3,False
Zr-Al,Al0.08,10000,job6,False
Zr-Al,Al0.08,10000,job8,False
Zr-Al,Al0.08,10000,job7,False
Zr-Al,Al0.08,10000,job5,False
Zr-Al,Al0.08,10000,job9,False
Zr-Al,Al0.08,10000,job4,False
Zr-Al,Al0.08,10000,job10,False
Zr-Al,Al0.08,20000,job1,False
Zr-Al,Al0.08,20000,job2,False
Zr-Al,Al0.08,20000,job3,False
Zr-Al,Al0.08,20000,job6,False
Zr-Al,Al0.08,20000,job8,False
Zr-Al,Al0.08,20000,job7,False
Zr-Al,Al0.08,20000,job5,False
Zr-Al,Al0.08,20000,job9,True
Zr-Al,Al0.08,20000,job4,False
Zr-Al,Al0.08,20000,job10,False
Zr-Al,Al0.08,50000,job1,True
Zr-Al,Al0.08,50000,job2,True
Zr-Al,Al0.08,50000,job3,True
Zr-Al,Al0.08,50000,job6,True
Zr-Al,Al0.08,50000,job8,True
Zr-Al,Al0.08,50000,job7,True
Zr-Al,Al0.08,50000,job5,True
Zr-Al,Al0.08,50000,job9,True
Zr-Al,Al0.08,50000,job4,True
Zr-Al,Al0.08,50000,job10,True
Zr-Al,Al0.08,66667,job1,True
Zr-Al,Al0.08,66667,job2,True
Zr-Al,Al0.08,66667,job3,True
Zr-Al,Al0.08,66667,job6,True
Zr-Al,Al0.08,66667,job8,True
Zr-Al,Al0.08,66667,job7,True
Zr-Al,Al0.08,66667,job5,True
Zr-Al,Al0.08,66667,job9,True
Zr-Al,Al0.08,66667,job4,True
Zr-Al,Al0.08,66667,job10,True
Zr-Al,Al0.06,667,job1,False
Zr-Al,Al0.06,667,job2,False
Zr-Al,Al0.06,667,job3,False
Zr-Al,Al0.06,667,job6,False
Zr-Al,Al0.06,667,job8,False
Zr-Al,Al0.06,667,job7,False
Zr-Al,Al0.06,667,job5,False
Zr-Al,Al0.06,667,job9,False
Zr-Al,Al0.06,667,job4,False
Zr-Al,Al0.06,667,job10,False
Zr-Al,Al0.06,1000,job1,False
Zr-Al,Al0.06,1000,job2,False
Zr-Al,Al0.06,1000,job3,False
Zr-Al,Al0.06,1000,job6,False
Zr-Al,Al0.06,1000,job8,False
Zr-Al,Al0.06,1000,job7,False
Zr-Al,Al0.06,1000,job5,False
Zr-Al,Al0.06,1000,job9,False
Zr-Al,Al0.06,1000,job4,False
Zr-Al,Al0.06,1000,job10,False
Zr-Al,Al0.06,5000,job1,False
Zr-Al,Al0.06,5000,job2,False
Zr-Al,Al0.06,5000,job3,False
Zr-Al,Al0.06,5000,job6,False
Zr-Al,Al0.06,5000,job8,False
Zr-Al,Al0.06,5000,job7,False
Zr-Al,Al0.06,5000,job5,False
Zr-Al,Al0.06,5000,job9,False
Zr-Al,Al0.06,5000,job4,False
Zr-Al,Al0.06,5000,job10,False
Zr-Al,Al0.06,2000,job1,False
Zr-Al,Al0.06,2000,job2,False
Zr-Al,Al0.06,2000,job3,False
Zr-Al,Al0.06,2000,job6,False
Zr-Al,Al0.06,2000,job8,False
Zr-Al,Al0.06,2000,job7,False
Zr-Al,Al0.06,2000,job5,False
Zr-Al,Al0.06,2000,job9,False
Zr-Al,Al0.06,2000,job4,False
Zr-Al,Al0.06,2000,job10,False
Zr-Al,Al0.06,6667,job1,False
Zr-Al,Al0.06,6667,job2,False
Zr-Al,Al0.06,6667,job3,False
Zr-Al,Al0.06,6667,job6,False
Zr-Al,Al0.06,6667,job8,False
Zr-Al,Al0.06,6667,job7,False
Zr-Al,Al0.06,6667,job5,False
Zr-Al,Al0.06,6667,job9,False
Zr-Al,Al0.06,6667,job4,False
Zr-Al,Al0.06,6667,job10,False
Zr-Al,Al0.06,10000,job1,False
Zr-Al,Al0.06,10000,job2,True
Zr-Al,Al0.06,10000,job3,False
Zr-Al,Al0.06,10000,job6,False
Zr-Al,Al0.06,10000,job8,False
Zr-Al,Al0.06,10000,job7,False
Zr-Al,Al0.06,10000,job5,False
Zr-Al,Al0.06,10000,job9,False
Zr-Al,Al0.06,10000,job4,False
Zr-Al,Al0.06,10000,job10,False
Zr-Al,Al0.06,20000,job1,True
Zr-Al,Al0.06,20000,job2,True
Zr-Al,Al0.06,20000,job3,True
Zr-Al,Al0.06,20000,job6,True
Zr-Al,Al0.06,20000,job8,True
Zr-Al,Al0.06,20000,job7,True
Zr-Al,Al0.06,20000,job5,True
Zr-Al,Al0.06,20000,job9,True
Zr-Al,Al0.06,20000,job4,True
Zr-Al,Al0.06,20000,job10,True
Zr-Al,Al0.92,667,job1,False
Zr-Al,Al0.92,667,job2,False
Zr-Al,Al0.92,667,job3,False
Zr-Al,Al0.92,667,job6,False
Zr-Al,Al0.92,667,job8,False
Zr-Al,Al0.92,667,job7,False
Zr-Al,Al0.92,667,job5,False
Zr-Al,Al0.92,667,job9,False
Zr-Al,Al0.92,667,job4,False
Zr-Al,Al0.92,667,job10,False
Zr-Al,Al0.92,1000,job1,False
Zr-Al,Al0.92,1000,job2,False
Zr-Al,Al0.92,1000,job3,False
Zr-Al,Al0.92,1000,job6,False
Zr-Al,Al0.92,1000,job8,False
Zr-Al,Al0.92,1000,job7,False
Zr-Al,Al0.92,1000,job5,False
Zr-Al,Al0.92,1000,job9,False
Zr-Al,Al0.92,1000,job4,False
Zr-Al,Al0.92,1000,job10,False
Zr-Al,Al0.92,5000,job1,False
Zr-Al,Al0.92,5000,job2,False
Zr-Al,Al0.92,5000,job3,False
Zr-Al,Al0.92,5000,job6,False
Zr-Al,Al0.92,5000,job8,False
Zr-Al,Al0.92,5000,job7,False
Zr-Al,Al0.92,5000,job5,False
Zr-Al,Al0.92,5000,job9,False
Zr-Al,Al0.92,5000,job4,False
Zr-Al,Al0.92,5000,job10,False
Zr-Al,Al0.92,2000,job1,False
Zr-Al,Al0.92,2000,job2,False
Zr-Al,Al0.92,2000,job3,False
Zr-Al,Al0.92,2000,job6,False
Zr-Al,Al0.92,2000,job8,False
Zr-Al,Al0.92,2000,job7,False
Zr-Al,Al0.92,2000,job5,False
Zr-Al,Al0.92,2000,job9,False
Zr-Al,Al0.92,2000,job4,False
Zr-Al,Al0.92,2000,job10,False
Zr-Al,Al0.92,6667,job1,False
Zr-Al,Al0.92,6667,job2,False
Zr-Al,Al0.92,6667,job3,False
Zr-Al,Al0.92,6667,job6,False
Zr-Al,Al0.92,6667,job8,False
Zr-Al,Al0.92,6667,job7,False
Zr-Al,Al0.92,6667,job5,False
Zr-Al,Al0.92,6667,job9,False
Zr-Al,Al0.92,6667,job4,False
Zr-Al,Al0.92,6667,job10,False
Zr-Al,Al0.92,10000,job1,False
Zr-Al,Al0.92,10000,job2,False
Zr-Al,Al0.92,10000,job3,False
Zr-Al,Al0.92,10000,job6,False
Zr-Al,Al0.92,10000,job8,False
Zr-Al,Al0.92,10000,job7,False
Zr-Al,Al0.92,10000,job5,False
Zr-Al,Al0.92,10000,job9,False
Zr-Al,Al0.92,10000,job4,False
Zr-Al,Al0.92,10000,job10,False
Zr-Al,Al0.92,20000,job1,False
Zr-Al,Al0.92,20000,job2,False
Zr-Al,Al0.92,20000,job3,False
Zr-Al,Al0.92,20000,job6,False
Zr-Al,Al0.92,20000,job8,False
Zr-Al,Al0.92,20000,job7,False
Zr-Al,Al0.92,20000,job5,False
Zr-Al,Al0.92,20000,job9,False
Zr-Al,Al0.92,20000,job4,False
Zr-Al,Al0.92,20000,job10,False
Zr-Al,Al0.92,50000,job1,False
Zr-Al,Al0.92,50000,job2,False
Zr-Al,Al0.92,50000,job3,False
Zr-Al,Al0.92,50000,job6,False
Zr-Al,Al0.92,50000,job8,False
Zr-Al,Al0.92,50000,job7,False
Zr-Al,Al0.92,50000,job5,False
Zr-Al,Al0.92,50000,job9,False
Zr-Al,Al0.92,50000,job4,False
Zr-Al,Al0.92,50000,job10,False
Zr-Al,Al0.92,66667,job1,False
Zr-Al,Al0.92,66667,job2,False
Zr-Al,Al0.92,66667,job3,False
Zr-Al,Al0.92,66667,job6,False
Zr-Al,Al0.92,66667,job8,False
Zr-Al,Al0.92,66667,job7,False
Zr-Al,Al0.92,66667,job5,False
Zr-Al,Al0.92,66667,job9,False
Zr-Al,Al0.92,66667,job4,False
Zr-Al,Al0.92,66667,job10,False
Zr-Al,Al0.04,667,job1,False
Zr-Al,Al0.04,667,job2,False
Zr-Al,Al0.04,667,job3,False
Zr-Al,Al0.04,667,job6,False
Zr-Al,Al0.04,667,job8,False
Zr-Al,Al0.04,667,job7,False
Zr-Al,Al0.04,667,job5,False
Zr-Al,Al0.04,667,job9,False
Zr-Al,Al0.04,667,job4,False
Zr-Al,Al0.04,667,job10,False
Zr-Al,Al0.04,1000,job1,False
Zr-Al,Al0.04,1000,job2,False
Zr-Al,Al0.04,1000,job3,False
Zr-Al,Al0.04,1000,job6,False
Zr-Al,Al0.04,1000,job8,False
Zr-Al,Al0.04,1000,job7,False
Zr-Al,Al0.04,1000,job5,False
Zr-Al,Al0.04,1000,job9,False
Zr-Al,Al0.04,1000,job4,False
Zr-Al,Al0.04,1000,job10,False
Zr-Al,Al0.04,5000,job1,False
Zr-Al,Al0.04,5000,job2,False
Zr-Al,Al0.04,5000,job3,False
Zr-Al,Al0.04,5000,job6,True
Zr-Al,Al0.04,5000,job8,False
Zr-Al,Al0.04,5000,job7,False
Zr-Al,Al0.04,5000,job5,False
Zr-Al,Al0.04,5000,job9,False
Zr-Al,Al0.04,5000,job4,False
Zr-Al,Al0.04,5000,job10,False
Zr-Al,Al0.04,2000,job1,False
Zr-Al,Al0.04,2000,job2,False
Zr-Al,Al0.04,2000,job3,False
Zr-Al,Al0.04,2000,job6,False
Zr-Al,Al0.04,2000,job8,False
Zr-Al,Al0.04,2000,job7,False
Zr-Al,Al0.04,2000,job5,False
Zr-Al,Al0.04,2000,job9,False
Zr-Al,Al0.04,2000,job4,False
Zr-Al,Al0.04,2000,job10,False
Zr-Al,Al0.04,6667,job1,False
Zr-Al,Al0.04,6667,job2,False
Zr-Al,Al0.04,6667,job3,True
Zr-Al,Al0.04,6667,job6,True
Zr-Al,Al0.04,6667,job8,True
Zr-Al,Al0.04,6667,job7,False
Zr-Al,Al0.04,6667,job5,False
Zr-Al,Al0.04,6667,job9,False
Zr-Al,Al0.04,6667,job4,True
Zr-Al,Al0.04,6667,job10,True
Zr-Al,Al0.04,10000,job1,True
Zr-Al,Al0.04,10000,job2,True
Zr-Al,Al0.04,10000,job3,True
Zr-Al,Al0.04,10000,job6,True
Zr-Al,Al0.04,10000,job8,True
Zr-Al,Al0.04,10000,job7,True
Zr-Al,Al0.04,10000,job5,True
Zr-Al,Al0.04,10000,job9,True
Zr-Al,Al0.04,10000,job4,True
Zr-Al,Al0.04,10000,job10,True
Zr-Al,Al0.10,667,job1,False
Zr-Al,Al0.10,667,job2,False
Zr-Al,Al0.10,667,job3,False
Zr-Al,Al0.10,667,job6,False
Zr-Al,Al0.10,667,job8,False
Zr-Al,Al0.10,667,job7,False
Zr-Al,Al0.10,667,job5,False
Zr-Al,Al0.10,667,job9,False
Zr-Al,Al0.10,667,job4,False
Zr-Al,Al0.10,667,job10,False
Zr-Al,Al0.10,1000,job1,False
Zr-Al,Al0.10,1000,job2,False
Zr-Al,Al0.10,1000,job3,False
Zr-Al,Al0.10,1000,job6,False
Zr-Al,Al0.10,1000,job8,False
Zr-Al,Al0.10,1000,job7,False
Zr-Al,Al0.10,1000,job5,False
Zr-Al,Al0.10,1000,job9,False
Zr-Al,Al0.10,1000,job4,False
Zr-Al,Al0.10,1000,job10,False
Zr-Al,Al0.10,5000,job1,False
Zr-Al,Al0.10,5000,job2,False
Zr-Al,Al0.10,5000,job3,False
Zr-Al,Al0.10,5000,job6,False
Zr-Al,Al0.10,5000,job8,False
Zr-Al,Al0.10,5000,job7,False
Zr-Al,Al0.10,5000,job5,False
Zr-Al,Al0.10,5000,job9,False
Zr-Al,Al0.10,5000,job4,False
Zr-Al,Al0.10,5000,job10,False
Zr-Al,Al0.10,2000,job1,False
Zr-Al,Al0.10,2000,job2,False
Zr-Al,Al0.10,2000,job3,False
Zr-Al,Al0.10,2000,job6,False
Zr-Al,Al0.10,2000,job8,False
Zr-Al,Al0.10,2000,job7,False
Zr-Al,Al0.10,2000,job5,False
Zr-Al,Al0.10,2000,job9,False
Zr-Al,Al0.10,2000,job4,False
Zr-Al,Al0.10,2000,job10,False
Zr-Al,Al0.10,6667,job1,False
Zr-Al,Al0.10,6667,job2,False
Zr-Al,Al0.10,6667,job3,False
Zr-Al,Al0.10,6667,job6,False
Zr-Al,Al0.10,6667,job8,False
Zr-Al,Al0.10,6667,job7,False
Zr-Al,Al0.10,6667,job5,False
Zr-Al,Al0.10,6667,job9,False
Zr-Al,Al0.10,6667,job4,False
Zr-Al,Al0.10,6667,job10,False
Zr-Al,Al0.10,10000,job1,False
Zr-Al,Al0.10,10000,job2,False
Zr-Al,Al0.10,10000,job3,False
Zr-Al,Al0.10,10000,job6,False
Zr-Al,Al0.10,10000,job8,False
Zr-Al,Al0.10,10000,job7,False
Zr-Al,Al0.10,10000,job5,False
Zr-Al,Al0.10,10000,job9,False
Zr-Al,Al0.10,10000,job4,False
Zr-Al,Al0.10,10000,job10,False
Zr-Al,Al0.10,20000,job1,False
Zr-Al,Al0.10,20000,job2,False
Zr-Al,Al0.10,20000,job3,False
Zr-Al,Al0.10,20000,job6,False
Zr-Al,Al0.10,20000,job8,False
Zr-Al,Al0.10,20000,job7,False
Zr-Al,Al0.10,20000,job5,False
Zr-Al,Al0.10,20000,job9,False
Zr-Al,Al0.10,20000,job4,False
Zr-Al,Al0.10,20000,job10,False
Zr-Al,Al0.10,50000,job1,True
Zr-Al,Al0.10,50000,job2,True
Zr-Al,Al0.10,50000,job3,True
Zr-Al,Al0.10,50000,job6,False
Zr-Al,Al0.10,50000,job8,True
Zr-Al,Al0.10,50000,job7,True
Zr-Al,Al0.10,50000,job5,False
Zr-Al,Al0.10,50000,job9,False
Zr-Al,Al0.10,50000,job4,True
Zr-Al,Al0.10,50000,job10,True
Zr-Al,Al0.10,66667,job1,True
Zr-Al,Al0.10,66667,job2,True
Zr-Al,Al0.10,66667,job3,True
Zr-Al,Al0.10,66667,job6,True
Zr-Al,Al0.10,66667,job8,True
Zr-Al,Al0.10,66667,job7,True
Zr-Al,Al0.10,66667,job5,True
Zr-Al,Al0.10,66667,job9,False
Zr-Al,Al0.10,66667,job4,True
Zr-Al,Al0.10,66667,job10,True
Zr-Al,Al0.96,667,job1,False
Zr-Al,Al0.96,667,job2,False
Zr-Al,Al0.96,667,job3,False
Zr-Al,Al0.96,667,job6,False
Zr-Al,Al0.96,667,job8,False
Zr-Al,Al0.96,667,job7,False
Zr-Al,Al0.96,667,job5,False
Zr-Al,Al0.96,667,job9,False
Zr-Al,Al0.96,667,job4,False
Zr-Al,Al0.96,667,job10,False
Zr-Al,Al0.96,1000,job1,False
Zr-Al,Al0.96,1000,job2,False
Zr-Al,Al0.96,1000,job3,False
Zr-Al,Al0.96,1000,job6,False
Zr-Al,Al0.96,1000,job8,False
Zr-Al,Al0.96,1000,job7,False
Zr-Al,Al0.96,1000,job5,False
Zr-Al,Al0.96,1000,job9,False
Zr-Al,Al0.96,1000,job4,False
Zr-Al,Al0.96,1000,job10,False
Zr-Al,Al0.96,5000,job1,False
Zr-Al,Al0.96,5000,job2,False
Zr-Al,Al0.96,5000,job3,False
Zr-Al,Al0.96,5000,job6,False
Zr-Al,Al0.96,5000,job8,False
Zr-Al,Al0.96,5000,job7,False
Zr-Al,Al0.96,5000,job5,False
Zr-Al,Al0.96,5000,job9,False
Zr-Al,Al0.96,5000,job4,False
Zr-Al,Al0.96,5000,job10,False
Zr-Al,Al0.96,2000,job1,False
Zr-Al,Al0.96,2000,job2,False
Zr-Al,Al0.96,2000,job3,False
Zr-Al,Al0.96,2000,job6,False
Zr-Al,Al0.96,2000,job8,False
Zr-Al,Al0.96,2000,job7,False
Zr-Al,Al0.96,2000,job5,False
Zr-Al,Al0.96,2000,job9,False
Zr-Al,Al0.96,2000,job4,False
Zr-Al,Al0.96,2000,job10,False
Zr-Al,Al0.96,6667,job1,False
Zr-Al,Al0.96,6667,job2,False
Zr-Al,Al0.96,6667,job3,False
Zr-Al,Al0.96,6667,job6,False
Zr-Al,Al0.96,6667,job8,False
Zr-Al,Al0.96,6667,job7,False
Zr-Al,Al0.96,6667,job5,False
Zr-Al,Al0.96,6667,job9,False
Zr-Al,Al0.96,6667,job4,False
Zr-Al,Al0.96,6667,job10,False
Zr-Al,Al0.96,10000,job1,False
Zr-Al,Al0.96,10000,job2,False
Zr-Al,Al0.96,10000,job3,False
Zr-Al,Al0.96,10000,job6,False
Zr-Al,Al0.96,10000,job8,False
Zr-Al,Al0.96,10000,job7,False
Zr-Al,Al0.96,10000,job5,False
Zr-Al,Al0.96,10000,job9,False
Zr-Al,Al0.96,10000,job4,False
Zr-Al,Al0.96,10000,job10,False
Zr-Al,Al0.96,20000,job1,False
Zr-Al,Al0.96,20000,job2,False
Zr-Al,Al0.96,20000,job3,False
Zr-Al,Al0.96,20000,job6,False
Zr-Al,Al0.96,20000,job8,False
Zr-Al,Al0.96,20000,job7,False
Zr-Al,Al0.96,20000,job5,False
Zr-Al,Al0.96,20000,job9,False
Zr-Al,Al0.96,20000,job4,False
Zr-Al,Al0.96,20000,job10,False
Zr-Al,Al0.96,50000,job1,False
Zr-Al,Al0.96,50000,job2,False
Zr-Al,Al0.96,50000,job3,False
Zr-Al,Al0.96,50000,job6,False
Zr-Al,Al0.96,50000,job8,False
Zr-Al,Al0.96,50000,job7,False
Zr-Al,Al0.96,50000,job5,False
Zr-Al,Al0.96,50000,job9,False
Zr-Al,Al0.96,50000,job4,False
Zr-Al,Al0.96,50000,job10,False
Zr-Al,Al0.96,66667,job1,False
Zr-Al,Al0.96,66667,job2,False
Zr-Al,Al0.96,66667,job3,False
Zr-Al,Al0.96,66667,job6,False
Zr-Al,Al0.96,66667,job8,False
Zr-Al,Al0.96,66667,job7,False
Zr-Al,Al0.96,66667,job5,False
Zr-Al,Al0.96,66667,job9,False
Zr-Al,Al0.96,66667,job4,False
Zr-Al,Al0.96,66667,job10,False
Zr-Al,Al0.94,667,job1,False
Zr-Al,Al0.94,667,job2,False
Zr-Al,Al0.94,667,job3,False
Zr-Al,Al0.94,667,job6,False
Zr-Al,Al0.94,667,job8,False
Zr-Al,Al0.94,667,job7,False
Zr-Al,Al0.94,667,job5,False
Zr-Al,Al0.94,667,job9,False
Zr-Al,Al0.94,667,job4,False
Zr-Al,Al0.94,667,job10,False
Zr-Al,Al0.94,1000,job1,False
Zr-Al,Al0.94,1000,job2,False
Zr-Al,Al0.94,1000,job3,False
Zr-Al,Al0.94,1000,job6,False
Zr-Al,Al0.94,1000,job8,False
Zr-Al,Al0.94,1000,job7,False
Zr-Al,Al0.94,1000,job5,False
Zr-Al,Al0.94,1000,job9,False
Zr-Al,Al0.94,1000,job4,False
Zr-Al,Al0.94,1000,job10,False
Zr-Al,Al0.94,5000,job1,False
Zr-Al,Al0.94,5000,job2,False
Zr-Al,Al0.94,5000,job3,False
Zr-Al,Al0.94,5000,job6,False
Zr-Al,Al0.94,5000,job8,False
Zr-Al,Al0.94,5000,job7,False
Zr-Al,Al0.94,5000,job5,False
Zr-Al,Al0.94,5000,job9,False
Zr-Al,Al0.94,5000,job4,False
Zr-Al,Al0.94,5000,job10,False
Zr-Al,Al0.94,2000,job1,False
Zr-Al,Al0.94,2000,job2,False
Zr-Al,Al0.94,2000,job3,False
Zr-Al,Al0.94,2000,job6,False
Zr-Al,Al0.94,2000,job8,False
Zr-Al,Al0.94,2000,job7,False
Zr-Al,Al0.94,2000,job5,False
Zr-Al,Al0.94,2000,job9,False
Zr-Al,Al0.94,2000,job4,False
Zr-Al,Al0.94,2000,job10,False
Zr-Al,Al0.94,6667,job1,False
Zr-Al,Al0.94,6667,job2,False
Zr-Al,Al0.94,6667,job3,False
Zr-Al,Al0.94,6667,job6,False
Zr-Al,Al0.94,6667,job8,False
