,Timestep,FCC,BCC,HCP,ICO,OTHER,Frame,SourceFrame,alloy,Comp,Thold,Job,Run Crystallized
804,134000,210,158,616,12,18656,67,67,Cu-Ni,0.94,2000,job8,False
805,134000,362,184,613,4,18489,67,67,Cu-Ni,0.94,2000,job7,False
806,134000,254,152,580,10,18656,67,67,Cu-Ni,0.94,2000,job5,False
807,134000,253,205,616,15,18563,67,67,Cu-Ni,0.94,2000,job9,False
808,134000,302,179,641,10,18520,67,67,Cu-Ni,0.94,2000,job4,False
809,134000,316,175,662,10,18489,67,67,Cu-Ni,0.94,2000,job10,False
810,70702,108,63,234,14,19233,106,106,Cu-Ni,0.92,667,job1,False
811,70702,141,77,243,13,19178,106,106,Cu-Ni,0.92,667,job2,False
812,70702,90,53,244,13,19252,106,106,Cu-Ni,0.92,667,job3,False
813,70702,77,41,229,10,19295,106,106,Cu-Ni,0.92,667,job6,False
814,70702,107,43,205,16,19281,106,106,Cu-Ni,0.92,667,job8,False
815,70702,86,66,231,7,19262,106,106,Cu-Ni,0.92,667,job7,False
816,70702,61,48,195,18,19330,106,106,Cu-Ni,0.92,667,job5,False
817,70702,80,61,222,17,19272,106,106,Cu-Ni,0.92,667,job9,False
818,70702,66,50,224,13,19299,106,106,Cu-Ni,0.92,667,job4,False
819,70702,77,37,247,20,19271,106,106,Cu-Ni,0.92,667,job10,False
820,87000,129,83,310,12,19118,87,87,Cu-Ni,0.92,1000,job1,False
821,87000,146,86,389,10,19021,87,87,Cu-Ni,0.92,1000,job2,False
822,87000,132,82,344,15,19079,87,87,Cu-Ni,0.92,1000,job3,False
823,87000,151,64,349,8,19080,87,87,Cu-Ni,0.92,1000,job6,False
824,87000,121,67,293,17,19154,87,87,Cu-Ni,0.92,1000,job8,False
825,87000,154,73,320,19,19086,87,87,Cu-Ni,0.92,1000,job7,False
826,87000,85,46,231,23,19267,87,87,Cu-Ni,0.92,1000,job5,False
827,87000,117,91,333,6,19105,87,87,Cu-Ni,0.92,1000,job9,False
828,87000,170,85,420,11,18966,87,87,Cu-Ni,0.92,1000,job4,False
829,87000,181,99,392,13,18967,87,87,Cu-Ni,0.92,1000,job10,False
830,275000,1085,330,1369,4,16864,55,55,Cu-Ni,0.92,5000,job1,True
831,275000,1131,438,1483,1,16599,55,55,Cu-Ni,0.92,5000,job2,True
832,275000,814,396,2663,5,15774,55,55,Cu-Ni,0.92,5000,job3,True
833,275000,1219,506,1555,2,16370,55,55,Cu-Ni,0.92,5000,job6,True
834,275000,1558,485,1899,3,15707,55,55,Cu-Ni,0.92,5000,job8,True
835,275000,999,480,1453,2,16718,55,55,Cu-Ni,0.92,5000,job7,True
836,275000,1236,442,1641,7,16326,55,55,Cu-Ni,0.92,5000,job5,True
837,275000,1552,531,1831,2,15736,55,55,Cu-Ni,0.92,5000,job9,True
838,275000,1235,554,1822,0,16041,55,55,Cu-Ni,0.92,5000,job4,True
839,275000,1312,516,1719,4,16101,55,55,Cu-Ni,0.92,5000,job10,True
840,134000,441,143,764,13,18291,67,67,Cu-Ni,0.92,2000,job1,False
841,134000,317,196,562,4,18573,67,67,Cu-Ni,0.92,2000,job2,False
842,134000,146,107,420,14,18965,67,67,Cu-Ni,0.92,2000,job3,False
843,134000,291,156,550,17,18638,67,67,Cu-Ni,0.92,2000,job6,False
844,134000,208,120,519,9,18796,67,67,Cu-Ni,0.92,2000,job8,False
845,134000,182,105,389,12,18964,67,67,Cu-Ni,0.92,2000,job7,False
846,134000,209,157,600,13,18673,67,67,Cu-Ni,0.92,2000,job5,False
847,134000,280,122,488,11,18751,67,67,Cu-Ni,0.92,2000,job9,False
848,134000,378,212,619,6,18437,67,67,Cu-Ni,0.92,2000,job4,False
849,134000,223,136,514,9,18770,67,67,Cu-Ni,0.92,2000,job10,False
850,70702,95,53,246,19,19239,106,106,Cu-Ni,0.96,667,job1,False
851,70702,96,61,300,13,19182,106,106,Cu-Ni,0.96,667,job2,False
852,70702,65,47,279,20,19241,106,106,Cu-Ni,0.96,667,job3,False
853,70702,120,68,355,17,19092,106,106,Cu-Ni,0.96,667,job6,False
854,70702,96,66,256,11,19223,106,106,Cu-Ni,0.96,667,job8,False
855,70702,92,79,283,14,19184,106,106,Cu-Ni,0.96,667,job7,False
856,70702,131,64,316,8,19133,106,106,Cu-Ni,0.96,667,job5,False
857,70702,99,73,266,8,19206,106,106,Cu-Ni,0.96,667,job9,False
858,70702,120,59,270,10,19193,106,106,Cu-Ni,0.96,667,job4,False
859,70702,105,63,282,14,19188,106,106,Cu-Ni,0.96,667,job10,False
860,87000,145,98,386,10,19013,87,87,Cu-Ni,0.96,1000,job1,False
861,87000,131,86,356,12,19067,87,87,Cu-Ni,0.96,1000,job2,False
862,87000,141,78,381,11,19041,87,87,Cu-Ni,0.96,1000,job3,False
863,87000,135,86,347,14,19070,87,87,Cu-Ni,0.96,1000,job6,False
864,87000,111,89,260,14,19178,87,87,Cu-Ni,0.96,1000,job8,False
865,87000,160,94,337,16,19045,87,87,Cu-Ni,0.96,1000,job7,False
866,87000,188,113,453,11,18887,87,87,Cu-Ni,0.96,1000,job5,False
867,87000,179,125,498,6,18844,87,87,Cu-Ni,0.96,1000,job9,False
868,87000,144,61,332,9,19106,87,87,Cu-Ni,0.96,1000,job4,False
869,87000,147,96,361,12,19036,87,87,Cu-Ni,0.96,1000,job10,False
870,275000,2221,617,2285,1,14528,55,55,Cu-Ni,0.96,5000,job1,True
871,275000,1948,648,2197,1,14858,55,55,Cu-Ni,0.96,5000,job2,True
872,275000,1713,627,1941,1,15370,55,55,Cu-Ni,0.96,5000,job3,True
873,275000,1138,474,1586,1,16453,55,55,Cu-Ni,0.96,5000,job6,True
874,275000,893,413,1467,6,16873,55,55,Cu-Ni,0.96,5000,job8,True
875,275000,1500,547,2056,1,15548,55,55,Cu-Ni,0.96,5000,job7,True
876,275000,1809,690,2677,1,14475,55,55,Cu-Ni,0.96,5000,job5,True
877,275000,956,491,1543,3,16659,55,55,Cu-Ni,0.96,5000,job9,True
878,275000,2015,449,2888,1,14299,55,55,Cu-Ni,0.96,5000,job4,True
879,275000,921,401,1339,6,16985,55,55,Cu-Ni,0.96,5000,job10,True
880,134000,424,169,718,10,18331,67,67,Cu-Ni,0.96,2000,job1,False
881,134000,169,125,417,8,18933,67,67,Cu-Ni,0.96,2000,job2,False
882,134000,360,206,674,9,18403,67,67,Cu-Ni,0.96,2000,job3,False
883,134000,423,195,746,8,18280,67,67,Cu-Ni,0.96,2000,job6,False
884,134000,302,224,740,5,18381,67,67,Cu-Ni,0.96,2000,job8,False
885,134000,279,157,571,10,18635,67,67,Cu-Ni,0.96,2000,job7,False
886,134000,298,168,627,9,18550,67,67,Cu-Ni,0.96,2000,job5,False
887,134000,247,153,609,13,18630,67,67,Cu-Ni,0.96,2000,job9,False
888,134000,366,192,721,8,18365,67,67,Cu-Ni,0.96,2000,job4,False
889,134000,237,149,558,10,18698,67,67,Cu-Ni,0.96,2000,job10,False
890,70702,27,29,99,21,19476,106,106,Cu-Ni,0.10,667,job1,False
891,70702,31,30,123,26,19442,106,106,Cu-Ni,0.10,667,job2,False
892,70702,31,29,80,35,19477,106,106,Cu-Ni,0.10,667,job3,False
893,70702,34,32,92,26,19468,106,106,Cu-Ni,0.10,667,job6,False
894,70702,47,39,118,31,19417,106,106,Cu-Ni,0.10,667,job8,False
895,70702,22,21,84,45,19480,106,106,Cu-Ni,0.10,667,job7,False
896,70702,25,28,95,28,19476,106,106,Cu-Ni,0.10,667,job5,False
897,70702,21,30,96,34,19471,106,106,Cu-Ni,0.10,667,job9,False
898,70702,19,27,72,29,19505,106,106,Cu-Ni,0.10,667,job4,False
899,70702,32,30,102,39,19449,106,106,Cu-Ni,0.10,667,job10,False
900,87000,45,42,109,28,19428,87,87,Cu-Ni,0.10,1000,job1,False
901,87000,41,37,137,30,19407,87,87,Cu-Ni,0.10,1000,job2,False
902,87000,36,32,137,28,19419,87,87,Cu-Ni,0.10,1000,job3,False
903,87000,36,36,117,34,19429,87,87,Cu-Ni,0.10,1000,job6,False
904,87000,55,42,117,41,19397,87,87,Cu-Ni,0.10,1000,job8,False
905,87000,48,32,128,46,19398,87,87,Cu-Ni,0.10,1000,job7,False
906,87000,48,45,145,35,19379,87,87,Cu-Ni,0.10,1000,job5,False
907,87000,27,38,134,33,19420,87,87,Cu-Ni,0.10,1000,job9,False
908,87000,47,45,124,38,19398,87,87,Cu-Ni,0.10,1000,job4,False
909,87000,24,35,107,39,19447,87,87,Cu-Ni,0.10,1000,job10,False
910,275000,185,158,348,41,18920,55,55,Cu-Ni,0.10,5000,job1,False
911,275000,145,115,311,36,19045,55,55,Cu-Ni,0.10,5000,job2,False
912,275000,198,212,336,33,18873,55,55,Cu-Ni,0.10,5000,job3,False
913,275000,232,173,397,47,18803,55,55,Cu-Ni,0.10,5000,job6,False
914,275000,171,125,309,32,19015,55,55,Cu-Ni,0.10,5000,job8,False
915,275000,92,122,237,37,19164,55,55,Cu-Ni,0.10,5000,job7,False
916,275000,157,132,328,36,18999,55,55,Cu-Ni,0.10,5000,job5,False
917,275000,103,88,240,42,19179,55,55,Cu-Ni,0.10,5000,job9,False
918,275000,146,103,242,18,19143,55,55,Cu-Ni,0.10,5000,job4,False
919,275000,85,103,238,34,19192,55,55,Cu-Ni,0.10,5000,job10,False
920,134000,43,58,136,36,19379,67,67,Cu-Ni,0.10,2000,job1,False
921,134000,63,57,178,31,19323,67,67,Cu-Ni,0.10,2000,job2,False
922,134000,53,63,160,46,19330,67,67,Cu-Ni,0.10,2000,job3,False
923,134000,51,63,175,36,19327,67,67,Cu-Ni,0.10,2000,job6,False
924,134000,86,83,180,42,19261,67,67,Cu-Ni,0.10,2000,job8,False
925,134000,62,56,179,36,19319,67,67,Cu-Ni,0.10,2000,job7,False
926,134000,74,64,189,19,19306,67,67,Cu-Ni,0.10,2000,job5,False
927,134000,59,58,155,24,19356,67,67,Cu-Ni,0.10,2000,job9,False
928,134000,96,94,188,35,19239,67,67,Cu-Ni,0.10,2000,job4,False
929,134000,46,37,126,42,19401,67,67,Cu-Ni,0.10,2000,job10,False
930,346684,219,216,424,24,18769,52,52,Cu-Ni,0.10,6667,job1,False
931,346684,225,223,337,38,18829,52,52,Cu-Ni,0.10,6667,job2,False
932,346684,143,136,281,27,19065,52,52,Cu-Ni,0.10,6667,job3,False
933,346684,181,260,319,25,18867,52,52,Cu-Ni,0.10,6667,job6,False
934,346684,117,107,269,37,19122,52,52,Cu-Ni,0.10,6667,job8,False
935,346684,234,200,390,41,18787,52,52,Cu-Ni,0.10,6667,job7,False
936,346684,208,204,355,25,18860,52,52,Cu-Ni,0.10,6667,job5,False
937,346684,213,209,410,26,18794,52,52,Cu-Ni,0.10,6667,job9,False
938,346684,234,223,410,24,18761,52,52,Cu-Ni,0.10,6667,job4,False
939,346684,258,225,360,30,18779,52,52,Cu-Ni,0.10,6667,job10,False
940,510000,366,306,557,35,18388,51,51,Cu-Ni,0.10,10000,job1,False
941,510000,575,424,730,17,17906,51,51,Cu-Ni,0.10,10000,job2,False
942,510000,641,348,675,16,17972,51,51,Cu-Ni,0.10,10000,job3,False
943,510000,383,347,605,19,18298,51,51,Cu-Ni,0.10,10000,job6,False
944,510000,868,646,990,13,17135,51,51,Cu-Ni,0.10,10000,job8,True
945,510000,475,386,825,13,17953,51,51,Cu-Ni,0.10,10000,job7,False
946,510000,474,437,689,21,18031,51,51,Cu-Ni,0.10,10000,job5,False
947,510000,645,396,676,31,17904,51,51,Cu-Ni,0.10,10000,job9,False
948,510000,630,513,794,25,17690,51,51,Cu-Ni,0.10,10000,job4,False
949,510000,174,173,372,28,18905,51,51,Cu-Ni,0.10,10000,job10,False
950,980000,4200,1140,4616,0,9696,49,49,Cu-Ni,0.10,20000,job1,True
951,980000,3799,1254,4852,1,9746,49,49,Cu-Ni,0.10,20000,job2,True
952,980000,2028,1131,2441,7,14045,49,49,Cu-Ni,0.10,20000,job3,True
953,980000,1704,959,1713,9,15267,49,49,Cu-Ni,0.10,20000,job6,True
954,980000,2013,1084,1888,6,14661,49,49,Cu-Ni,0.10,20000,job8,True
955,980000,1468,927,1964,12,15281,49,49,Cu-Ni,0.10,20000,job7,True
956,980000,2932,1639,3045,2,12034,49,49,Cu-Ni,0.10,20000,job5,True
957,980000,2255,965,3758,4,12670,49,49,Cu-Ni,0.10,20000,job9,True
958,980000,5388,313,11982,0,1969,49,49,Cu-Ni,0.10,20000,job4,True
959,980000,2396,1234,2357,1,13664,49,49,Cu-Ni,0.10,20000,job10,True
960,70702,23,35,97,28,19469,106,106,Cu-Ni,0.06,667,job1,False
961,70702,31,34,117,27,19443,106,106,Cu-Ni,0.06,667,job2,False
962,70702,28,50,93,30,19451,106,106,Cu-Ni,0.06,667,job3,False
963,70702,43,41,111,24,19433,106,106,Cu-Ni,0.06,667,job6,False
964,70702,36,49,85,34,19448,106,106,Cu-Ni,0.06,667,job8,False
965,70702,34,27,138,23,19430,106,106,Cu-Ni,0.06,667,job7,False
966,70702,47,38,131,33,19403,106,106,Cu-Ni,0.06,667,job5,False
967,70702,39,51,124,28,19410,106,106,Cu-Ni,0.06,667,job9,False
968,70702,33,41,89,23,19466,106,106,Cu-Ni,0.06,667,job4,False
969,70702,21,30,99,21,19481,106,106,Cu-Ni,0.06,667,job10,False
970,87000,56,49,134,35,19378,87,87,Cu-Ni,0.06,1000,job1,False
971,87000,61,67,187,25,19312,87,87,Cu-Ni,0.06,1000,job2,False
972,87000,51,65,120,26,19390,87,87,Cu-Ni,0.06,1000,job3,False
973,87000,46,74,167,41,19324,87,87,Cu-Ni,0.06,1000,job6,False
974,87000,47,61,132,25,19387,87,87,Cu-Ni,0.06,1000,job8,False
975,87000,69,68,162,21,19332,87,87,Cu-Ni,0.06,1000,job7,False
976,87000,33,44,131,37,19407,87,87,Cu-Ni,0.06,1000,job5,False
977,87000,55,60,177,40,19320,87,87,Cu-Ni,0.06,1000,job9,False
978,87000,43,40,120,30,19419,87,87,Cu-Ni,0.06,1000,job4,False
979,87000,55,53,127,25,19392,87,87,Cu-Ni,0.06,1000,job10,False
980,275000,259,162,375,21,18835,55,55,Cu-Ni,0.06,5000,job1,False
981,275000,137,164,254,27,19070,55,55,Cu-Ni,0.06,5000,job2,False
982,275000,192,140,302,35,18983,55,55,Cu-Ni,0.06,5000,job3,False
983,275000,202,190,348,19,18893,55,55,Cu-Ni,0.06,5000,job6,False
984,275000,127,164,342,30,18989,55,55,Cu-Ni,0.06,5000,job8,False
985,275000,234,249,488,21,18660,55,55,Cu-Ni,0.06,5000,job7,False
986,275000,110,112,244,25,19161,55,55,Cu-Ni,0.06,5000,job5,False
987,275000,202,223,429,23,18775,55,55,Cu-Ni,0.06,5000,job9,False
988,275000,359,227,435,26,18605,55,55,Cu-Ni,0.06,5000,job4,False
989,275000,294,205,421,33,18699,55,55,Cu-Ni,0.06,5000,job10,False
990,134000,86,67,204,24,19271,67,67,Cu-Ni,0.06,2000,job1,False
991,134000,88,84,201,25,19254,67,67,Cu-Ni,0.06,2000,job2,False
992,134000,58,75,170,36,19313,67,67,Cu-Ni,0.06,2000,job3,False
993,134000,66,78,162,44,19302,67,67,Cu-Ni,0.06,2000,job6,False
994,134000,89,108,185,33,19237,67,67,Cu-Ni,0.06,2000,job8,False
995,134000,69,80,188,39,19276,67,67,Cu-Ni,0.06,2000,job7,False
996,134000,101,64,208,29,19250,67,67,Cu-Ni,0.06,2000,job5,False
997,134000,62,70,181,32,19307,67,67,Cu-Ni,0.06,2000,job9,False
998,134000,75,78,192,32,19275,67,67,Cu-Ni,0.06,2000,job4,False
999,134000,87,72,215,44,19234,67,67,Cu-Ni,0.06,2000,job10,False
1000,346684,242,237,459,26,18688,52,52,Cu-Ni,0.06,6667,job1,False
1001,346684,249,277,448,19,18659,52,52,Cu-Ni,0.06,6667,job2,False
1002,346684,186,193,340,31,18902,52,52,Cu-Ni,0.06,6667,job3,False
1003,346684,359,253,615,23,18402,52,52,Cu-Ni,0.06,6667,job6,False
1004,346684,124,114,289,24,19101,52,52,Cu-Ni,0.06,6667,job8,False
1005,346684,165,160,382,17,18928,52,52,Cu-Ni,0.06,6667,job7,False
1006,346684,220,218,557,18,18639,52,52,Cu-Ni,0.06,6667,job5,False
1007,346684,212,189,413,24,18814,52,52,Cu-Ni,0.06,6667,job9,False
1008,346684,180,175,385,21,18891,52,52,Cu-Ni,0.06,6667,job4,False
1009,346684,356,339,553,17,18387,52,52,Cu-Ni,0.06,6667,job10,False
1010,510000,449,409,811,17,17966,51,51,Cu-Ni,0.06,10000,job1,False
1011,510000,646,404,856,21,17725,51,51,Cu-Ni,0.06,10000,job2,False
1012,510000,605,507,760,13,17767,51,51,Cu-Ni,0.06,10000,job3,False
1013,510000,691,534,932,22,17473,51,51,Cu-Ni,0.06,10000,job6,True
1014,510000,353,276,566,23,18434,51,51,Cu-Ni,0.06,10000,job8,False
1015,510000,448,375,736,18,18075,51,51,Cu-Ni,0.06,10000,job7,False
1016,510000,981,747,1135,13,16776,51,51,Cu-Ni,0.06,10000,job5,True
1017,510000,986,504,1092,14,17056,51,51,Cu-Ni,0.06,10000,job9,True
1018,510000,973,711,1072,8,16888,51,51,Cu-Ni,0.06,10000,job4,True
1019,510000,1224,637,1056,12,16723,51,51,Cu-Ni,0.06,10000,job10,True
1020,980000,3653,1616,3550,3,10830,49,49,Cu-Ni,0.06,20000,job1,True
1021,980000,1885,1282,1843,5,14637,49,49,Cu-Ni,0.06,20000,job2,True
1022,980000,3586,1491,2904,0,11671,49,49,Cu-Ni,0.06,20000,job3,True
1023,980000,2332,1213,2555,3,13549,49,49,Cu-Ni,0.06,20000,job6,True
1024,980000,3813,721,6753,1,8364,49,49,Cu-Ni,0.06,20000,job8,True
1025,980000,3086,1570,2868,1,12127,49,49,Cu-Ni,0.06,20000,job7,True
1026,980000,6528,968,5848,0,6308,49,49,Cu-Ni,0.06,20000,job5,True
1027,980000,3886,1536,4870,0,9360,49,49,Cu-Ni,0.06,20000,job9,True
1028,980000,4261,1741,4133,1,9516,49,49,Cu-Ni,0.06,20000,job4,True
1029,980000,4541,434,12305,0,2372,49,49,Cu-Ni,0.06,20000,job10,True
1030,70702,29,42,112,21,19448,106,106,Cu-Ni,0.04,667,job1,False
1031,70702,45,46,116,25,19420,106,106,Cu-Ni,0.04,667,job2,False
1032,70702,25,36,123,28,19440,106,106,Cu-Ni,0.04,667,job3,False
1033,70702,40,52,128,23,19409,106,106,Cu-Ni,0.04,667,job6,False
1034,70702,44,54,101,25,19428,106,106,Cu-Ni,0.04,667,job8,False
1035,70702,24,29,93,30,19476,106,106,Cu-Ni,0.04,667,job7,False
1036,70702,52,58,132,33,19377,106,106,Cu-Ni,0.04,667,job5,False
1037,70702,38,50,135,26,19403,106,106,Cu-Ni,0.04,667,job9,False
1038,70702,46,37,149,26,19394,106,106,Cu-Ni,0.04,667,job4,False
1039,70702,31,39,124,28,19430,106,106,Cu-Ni,0.04,667,job10,False
1040,87000,45,53,124,31,19399,87,87,Cu-Ni,0.04,1000,job1,False
1041,87000,57,59,166,27,19343,87,87,Cu-Ni,0.04,1000,job2,False
1042,87000,40,47,146,28,19391,87,87,Cu-Ni,0.04,1000,job3,False
1043,87000,34,36,122,38,19422,87,87,Cu-Ni,0.04,1000,job6,False
1044,87000,83,79,185,29,19276,87,87,Cu-Ni,0.04,1000,job8,False
1045,87000,66,57,157,28,19344,87,87,Cu-Ni,0.04,1000,job7,False
1046,87000,61,46,180,35,19330,87,87,Cu-Ni,0.04,1000,job5,False
1047,87000,61,48,137,26,19380,87,87,Cu-Ni,0.04,1000,job9,False
1048,87000,74,40,155,34,19349,87,87,Cu-Ni,0.04,1000,job4,False
1049,87000,53,59,122,32,19386,87,87,Cu-Ni,0.04,1000,job10,False
1050,275000,138,126,326,32,19030,55,55,Cu-Ni,0.04,5000,job1,False
1051,275000,211,223,439,30,18749,55,55,Cu-Ni,0.04,5000,job2,False
1052,275000,404,272,570,22,18384,55,55,Cu-Ni,0.04,5000,job3,False
1053,275000,164,146,382,28,18932,55,55,Cu-Ni,0.04,5000,job6,False
1054,275000,150,142,398,21,18941,55,55,Cu-Ni,0.04,5000,job8,False
1055,275000,284,282,485,19,18582,55,55,Cu-Ni,0.04,5000,job7,False
1056,275000,287,254,375,16,18720,55,55,Cu-Ni,0.04,5000,job5,False
1057,275000,344,280,482,24,18522,55,55,Cu-Ni,0.04,5000,job9,False
1058,275000,282,238,431,26,18675,55,55,Cu-Ni,0.04,5000,job4,False
1059,275000,203,177,337,30,18905,55,55,Cu-Ni,0.04,5000,job10,False
1060,134000,93,104,210,24,19221,67,67,Cu-Ni,0.04,2000,job1,False
1061,134000,85,88,232,30,19217,67,67,Cu-Ni,0.04,2000,job2,False
1062,134000,81,57,228,20,19266,67,67,Cu-Ni,0.04,2000,job3,False
1063,134000,58,84,165,33,19312,67,67,Cu-Ni,0.04,2000,job6,False
1064,134000,73,73,186,32,19288,67,67,Cu-Ni,0.04,2000,job8,False
1065,134000,87,102,259,25,19179,67,67,Cu-Ni,0.04,2000,job7,False
1066,134000,108,89,260,20,19175,67,67,Cu-Ni,0.04,2000,job5,False
1067,134000,90,85,184,33,19260,67,67,Cu-Ni,0.04,2000,job9,False
1068,134000,62,87,167,20,19316,67,67,Cu-Ni,0.04,2000,job4,False
1069,134000,80,75,229,31,19237,67,67,Cu-Ni,0.04,2000,job10,False
1070,346684,454,347,624,16,18211,52,52,Cu-Ni,0.04,6667,job1,False
1071,346684,229,258,408,20,18737,52,52,Cu-Ni,0.04,6667,job2,False
1072,346684,438,348,524,21,18321,52,52,Cu-Ni,0.04,6667,job3,False
1073,346684,244,309,459,20,18620,52,52,Cu-Ni,0.04,6667,job6,False
1074,346684,554,566,733,14,17785,52,52,Cu-Ni,0.04,6667,job8,False
1075,346684,271,242,453,26,18660,52,52,Cu-Ni,0.04,6667,job7,False
1076,346684,280,205,468,14,18685,52,52,Cu-Ni,0.04,6667,job5,False
1077,346684,313,300,515,17,18507,52,52,Cu-Ni,0.04,6667,job9,False
1078,346684,298,281,437,19,18617,52,52,Cu-Ni,0.04,6667,job4,False
1079,346684,443,335,639,23,18212,52,52,Cu-Ni,0.04,6667,job10,False
1080,510000,781,628,1170,12,17061,51,51,Cu-Ni,0.04,10000,job1,True
1081,510000,1079,818,1461,15,16279,51,51,Cu-Ni,0.04,10000,job2,True
1082,510000,552,373,839,14,17874,51,51,Cu-Ni,0.04,10000,job3,False
1083,510000,1627,1215,1978,10,14822,51,51,Cu-Ni,0.04,10000,job6,True
1084,510000,1188,799,1354,9,16302,51,51,Cu-Ni,0.04,10000,job8,True
1085,510000,935,670,1270,16,16761,51,51,Cu-Ni,0.04,10000,job7,True
1086,510000,1099,789,1173,10,16581,51,51,Cu-Ni,0.04,10000,job5,True
1087,510000,868,625,938,12,17209,51,51,Cu-Ni,0.04,10000,job9,True
1088,510000,859,507,1089,13,17184,51,51,Cu-Ni,0.04,10000,job4,True
1089,510000,965,822,1417,6,16442,51,51,Cu-Ni,0.04,10000,job10,True
1090,70702,20,26,101,20,19485,106,106,Mg-Cu,0.96,667,job1,False
1091,70702,17,14,74,27,19520,106,106,Mg-Cu,0.96,667,job2,False
1092,70702,24,18,84,24,19502,106,106,Mg-Cu,0.96,667,job3,False
1093,70702,19,30,88,26,19489,106,106,Mg-Cu,0.96,667,job6,False
1094,70702,27,22,74,23,19506,106,106,Mg-Cu,0.96,667,job8,False
1095,70702,11,15,65,15,19546,106,106,Mg-Cu,0.96,667,job7,False
1096,70702,15,20,91,35,19491,106,106,Mg-Cu,0.96,667,job5,False
1097,70702,17,10,67,22,19536,106,106,Mg-Cu,0.96,667,job9,False
1098,70702,16,16,78,28,19514,106,106,Mg-Cu,0.96,667,job4,False
1099,70702,29,16,76,20,19511,106,106,Mg-Cu,0.96,667,job10,False
1100,87000,12,18,96,13,19513,87,87,Mg-Cu,0.96,1000,job1,False
1101,87000,24,23,107,37,19461,87,87,Mg-Cu,0.96,1000,job2,False
1102,87000,24,16,88,28,19496,87,87,Mg-Cu,0.96,1000,job3,False
1103,87000,18,27,74,32,19501,87,87,Mg-Cu,0.96,1000,job6,False
1104,87000,13,22,81,23,19513,87,87,Mg-Cu,0.96,1000,job8,False
1105,87000,22,24,74,29,19503,87,87,Mg-Cu,0.96,1000,job7,False
1106,87000,19,33,85,27,19488,87,87,Mg-Cu,0.96,1000,job5,False
1107,87000,28,27,107,36,19454,87,87,Mg-Cu,0.96,1000,job9,False
1108,87000,18,23,70,33,19508,87,87,Mg-Cu,0.96,1000,job4,False
1109,87000,25,21,85,20,19501,87,87,Mg-Cu,0.96,1000,job10,False
1110,275000,55,40,135,51,19371,55,55,Mg-Cu,0.96,5000,job1,False
1111,275000,44,44,128,39,19397,55,55,Mg-Cu,0.96,5000,job2,False
1112,275000,29,37,118,30,19438,55,55,Mg-Cu,0.96,5000,job3,False
1113,275000,81,46,145,27,19353,55,55,Mg-Cu,0.96,5000,job6,False
1114,275000,37,34,121,31,19429,55,55,Mg-Cu,0.96,5000,job8,False
1115,275000,22,27,110,28,19465,55,55,Mg-Cu,0.96,5000,job7,False
1116,275000,40,35,144,28,19405,55,55,Mg-Cu,0.96,5000,job5,False
1117,275000,45,36,132,33,19406,55,55,Mg-Cu,0.96,5000,job9,False
1118,275000,41,31,141,34,19405,55,55,Mg-Cu,0.96,5000,job4,False
1119,275000,44,29,125,28,19426,55,55,Mg-Cu,0.96,5000,job10,False
1120,134000,50,34,139,32,19397,67,67,Mg-Cu,0.96,2000,job1,False
1121,134000,36,27,147,29,19413,67,67,Mg-Cu,0.96,2000,job2,False
1122,134000,67,28,110,27,19420,67,67,Mg-Cu,0.96,2000,job3,False
1123,134000,32,36,115,37,19432,67,67,Mg-Cu,0.96,2000,job6,False
1124,134000,52,44,116,30,19410,67,67,Mg-Cu,0.96,2000,job8,False
1125,134000,24,32,126,30,19440,67,67,Mg-Cu,0.96,2000,job7,False
1126,134000,29,30,126,35,19432,67,67,Mg-Cu,0.96,2000,job5,False
1127,134000,26,22,104,33,19467,67,67,Mg-Cu,0.96,2000,job9,False
1128,134000,31,24,128,24,19445,67,67,Mg-Cu,0.96,2000,job4,False
1129,134000,29,33,123,29,19438,67,67,Mg-Cu,0.96,2000,job10,False
1130,346684,34,45,122,46,19405,52,52,Mg-Cu,0.96,6667,job1,False
1131,346684,38,42,147,26,19399,52,52,Mg-Cu,0.96,6667,job2,False
1132,346684,38,37,118,34,19425,52,52,Mg-Cu,0.96,6667,job3,False
1133,346684,24,36,143,34,19415,52,52,Mg-Cu,0.96,6667,job6,False
1134,346684,45,38,149,26,19394,52,52,Mg-Cu,0.96,6667,job8,False
1135,346684,39,48,130,36,19399,52,52,Mg-Cu,0.96,6667,job7,False
1136,346684,47,54,174,32,19345,52,52,Mg-Cu,0.96,6667,job5,False
1137,346684,25,26,130,20,19451,52,52,Mg-Cu,0.96,6667,job9,False
1138,346684,38,31,121,34,19428,52,52,Mg-Cu,0.96,6667,job4,False
1139,346684,31,35,109,27,19450,52,52,Mg-Cu,0.96,6667,job10,False
1140,510000,48,45,166,41,19352,51,51,Mg-Cu,0.96,10000,job1,False
1141,510000,82,69,184,35,19282,51,51,Mg-Cu,0.96,10000,job2,False
1142,510000,52,40,178,40,19342,51,51,Mg-Cu,0.96,10000,job3,False
1143,510000,59,38,130,40,19385,51,51,Mg-Cu,0.96,10000,job6,False
1144,510000,39,47,139,53,19374,51,51,Mg-Cu,0.96,10000,job8,False
1145,510000,76,48,191,46,19291,51,51,Mg-Cu,0.96,10000,job7,False
1146,510000,54,51,174,37,19336,51,51,Mg-Cu,0.96,10000,job5,False
